,time,model,driving,connected,soc,charge_need,cadaster
21,22,Renault Zoe,False,True,31.068806620827868,9.931193379172132,79514:037:0061
22,23,Renault Zoe,True,False,41.0,0.0,79514:037:0061
23,24,Renault Zoe,True,False,40.18,0.0,79514:037:0061
0,1,Tesla Model S,False,True,36.25,16.5,79517:073:0013
1,2,Tesla Model S,False,True,52.75,16.5,79517:073:0013
2,3,Tesla Model S,False,True,69.25,3.25,79517:073:0013
3,4,Tesla Model S,False,True,72.5,0.0,79517:073:0013
4,5,Tesla Model S,False,True,72.5,0.0,79517:073:0013
5,6,Tesla Model S,False,True,72.5,0.0,79517:073:0013
6,7,Tesla Model S,False,True,72.5,0.0,79511:001:0036
7,8,Tesla Model S,True,False,72.5,0.0,79511:001:0036
8,9,Tesla Model S,True,False,71.625,0.0,79511:001:0036
9,10,Tesla Model S,False,True,61.49867617370793,11.001323826292072,79511:001:0036
10,11,Tesla Model S,False,True,72.5,0.0,79511:001:0036
11,12,Tesla Model S,True,False,72.5,0.0,79511:001:0036
12,13,Tesla Model S,True,False,69.89838672201793,0.0,79511:001:0036
13,14,Tesla Model S,True,False,62.036159962282795,0.0,79511:001:0036
14,15,Tesla Model S,True,False,57.6989784994873,0.0,79511:001:0036
15,16,Tesla Model S,True,False,56.8239784994873,0.0,79511:001:0036
16,17,Tesla Model S,False,True,49.687868431933175,16.499999999999993,79511:001:0036
17,18,Tesla Model S,False,True,66.18786843193317,6.312131568066832,79511:001:0036
18,19,Tesla Model S,False,True,72.5,0.0,79517:073:0013
19,20,Tesla Model S,True,False,72.5,0.0,79517:073:0013
20,21,Tesla Model S,True,False,64.31757376620344,0.0,79517:073:0013
21,22,Tesla Model S,False,True,59.749355341986934,12.750644658013066,79517:073:0013
22,23,Tesla Model S,True,False,72.5,0.0,79517:073:0013
23,24,Tesla Model S,False,True,61.290504183459,11.209495816541,79517:073:0013
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79516:018:0059
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79516:018:0059
2,3,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0059
3,4,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0059
4,5,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0059
5,6,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0059
6,7,Volkswagen ID.3,True,False,45.0,0.0,79512:025:0073
7,8,Volkswagen ID.3,True,False,44.195,0.0,79512:025:0073
8,9,Volkswagen ID.3,False,True,33.03960656841775,7.200000000000003,79512:025:0073
9,10,Volkswagen ID.3,False,True,40.239606568417756,4.760393431582244,79512:025:0073
10,11,Volkswagen ID.3,False,True,45.0,0.0,79512:025:0073
11,12,Volkswagen ID.3,False,True,45.0,0.0,79512:025:0073
12,13,Volkswagen ID.3,True,False,45.0,0.0,79512:025:0073
13,14,Volkswagen ID.3,False,True,32.187731834002584,7.200000000000003,79512:025:0073
14,15,Volkswagen ID.3,False,True,39.38773183400259,5.612268165997413,79512:025:0073
15,16,Volkswagen ID.3,False,True,45.0,0.0,79512:025:0073
16,17,Volkswagen ID.3,True,False,45.0,0.0,79512:025:0073
17,18,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79512:025:0073
18,19,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0059
19,20,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0059
20,21,Volkswagen ID.3,True,False,45.0,0.0,79516:018:0059
21,22,Volkswagen ID.3,False,True,30.509999999999998,7.200000000000003,79516:018:0059
22,23,Volkswagen ID.3,True,False,37.71,0.0,79516:018:0059
23,24,Volkswagen ID.3,True,False,25.327453521029035,0.0,79516:018:0059
0,1,Renault Zoe,False,True,36.25,4.75,79512:039:0004
1,2,Renault Zoe,False,True,41.0,0.0,79512:039:0004
2,3,Renault Zoe,True,False,41.0,0.0,79512:039:0004
3,4,Renault Zoe,False,True,29.511205823909847,11.488794176090153,79512:039:0004
4,5,Renault Zoe,False,True,41.0,0.0,79512:039:0004
5,6,Renault Zoe,True,False,41.0,0.0,79512:039:0004
6,7,Renault Zoe,True,False,32.801394645420146,0.0,79502:034:0030
7,8,Renault Zoe,True,False,26.37206100143859,0.0,79502:034:0030
8,9,Renault Zoe,True,False,21.936397423629753,0.0,79502:034:0030
9,10,Renault Zoe,False,True,17.780990691813944,21.999999999999996,79502:034:0030
10,11,Renault Zoe,False,True,39.78099069181394,1.2190093081860596,79502:034:0030
11,12,Renault Zoe,False,True,41.0,0.0,79502:034:0030
12,13,Renault Zoe,False,True,41.0,0.0,79502:034:0030
13,14,Renault Zoe,True,False,41.0,0.0,79502:034:0030
14,15,Renault Zoe,True,False,32.984192326497805,0.0,79502:034:0030
15,16,Renault Zoe,False,True,32.164192326497805,8.835807673502195,79502:034:0030
16,17,Renault Zoe,False,True,41.0,0.0,79502:034:0030
17,18,Renault Zoe,False,True,41.0,0.0,79502:034:0030
18,19,Renault Zoe,False,True,41.0,0.0,79512:039:0004
19,20,Renault Zoe,False,True,41.0,0.0,79512:039:0004
20,21,Renault Zoe,False,True,41.0,0.0,79512:039:0004
21,22,Renault Zoe,True,False,41.0,0.0,79512:039:0004
22,23,Renault Zoe,False,True,32.98641727949483,8.01358272050517,79512:039:0004
23,24,Renault Zoe,False,True,41.0,0.0,79512:039:0004
0,1,Renault Zoe,False,True,36.25,4.75,79508:015:0012
1,2,Renault Zoe,False,True,41.0,0.0,79508:015:0012
2,3,Renault Zoe,False,True,41.0,0.0,79508:015:0012
3,4,Renault Zoe,False,True,41.0,0.0,79508:015:0012
4,5,Renault Zoe,False,True,41.0,0.0,79508:015:0012
5,6,Renault Zoe,False,True,41.0,0.0,79508:015:0012
6,7,Renault Zoe,False,True,41.0,0.0,79516:018:0001
7,8,Renault Zoe,True,False,41.0,0.0,79516:018:0001
8,9,Renault Zoe,True,False,40.18,0.0,79516:018:0001
9,10,Renault Zoe,False,True,28.858143562532057,12.141856437467943,79516:018:0001
10,11,Renault Zoe,False,True,41.0,0.0,79516:018:0001
11,12,Renault Zoe,True,False,41.0,0.0,79516:018:0001
12,13,Renault Zoe,True,False,39.716652558713825,0.0,79516:018:0001
13,14,Renault Zoe,False,True,35.73523899610538,5.26476100389462,79516:018:0001
14,15,Renault Zoe,False,True,41.0,0.0,79516:018:0001
15,16,Renault Zoe,False,True,41.0,0.0,79516:018:0001
16,17,Renault Zoe,False,True,41.0,0.0,79516:018:0001
17,18,Renault Zoe,True,False,41.0,0.0,79516:018:0001
18,19,Renault Zoe,True,False,40.18,0.0,79508:015:0012
19,20,Renault Zoe,False,True,28.658339567325324,12.341660432674676,79508:015:0012
20,21,Renault Zoe,True,False,41.0,0.0,79508:015:0012
21,22,Renault Zoe,False,True,33.78017662243276,7.219823377567238,79508:015:0012
22,23,Renault Zoe,True,False,41.0,0.0,79508:015:0012
23,24,Renault Zoe,False,True,40.18,0.8200000000000003,79508:015:0012
0,1,Renault Zoe,False,True,36.25,4.75,79517:051:0016
1,2,Renault Zoe,True,False,41.0,0.0,79517:051:0016
2,3,Renault Zoe,False,True,26.240000000000002,14.759999999999998,79517:051:0016
3,4,Renault Zoe,True,False,41.0,0.0,79517:051:0016
4,5,Renault Zoe,False,True,32.82842726351399,8.171572736486013,79517:051:0016
5,6,Renault Zoe,False,True,41.0,0.0,79517:051:0016
6,7,Renault Zoe,True,False,41.0,0.0,79513:002:0012
7,8,Renault Zoe,True,False,33.43985332321694,0.0,79513:002:0012
8,9,Renault Zoe,True,False,31.42004112474055,0.0,79513:002:0012
9,10,Renault Zoe,False,True,29.856516624631414,11.143483375368586,79513:002:0012
10,11,Renault Zoe,True,False,41.0,0.0,79513:002:0012
11,12,Renault Zoe,False,True,29.402008037707944,11.597991962292056,79513:002:0012
12,13,Renault Zoe,False,True,41.0,0.0,79513:002:0012
13,14,Renault Zoe,False,True,41.0,0.0,79513:002:0012
14,15,Renault Zoe,False,True,41.0,0.0,79513:002:0012
15,16,Renault Zoe,False,True,41.0,0.0,79513:002:0012
16,17,Renault Zoe,False,True,41.0,0.0,79513:002:0012
17,18,Renault Zoe,True,False,41.0,0.0,79513:002:0012
18,19,Renault Zoe,False,True,30.234776126524494,10.765223873475506,79517:051:0016
19,20,Renault Zoe,False,True,41.0,0.0,79517:051:0016
20,21,Renault Zoe,True,False,41.0,0.0,79517:051:0016
21,22,Renault Zoe,True,False,34.59385584391518,0.0,79517:051:0016
22,23,Renault Zoe,True,False,33.02000181992471,0.0,79517:051:0016
23,24,Renault Zoe,False,True,29.924269901914045,11.075730098085955,79517:051:0016
0,1,Tesla Model S,False,True,36.25,16.5,79513:003:0016
1,2,Tesla Model S,False,True,52.75,16.5,79513:003:0016
2,3,Tesla Model S,False,True,69.25,3.25,79513:003:0016
3,4,Tesla Model S,False,True,72.5,0.0,79513:003:0016
4,5,Tesla Model S,False,True,72.5,0.0,79513:003:0016
5,6,Tesla Model S,False,True,72.5,0.0,79513:003:0016
6,7,Tesla Model S,True,False,72.5,0.0,79514:001:0032
7,8,Tesla Model S,True,False,65.25756816388588,0.0,79514:001:0032
8,9,Tesla Model S,True,False,49.50756816388588,0.0,79514:001:0032
9,10,Tesla Model S,True,False,44.35441844025377,0.0,79514:001:0032
10,11,Tesla Model S,True,False,43.47941844025377,0.0,79514:001:0032
11,12,Tesla Model S,True,False,34.20417924300587,0.0,79514:001:0032
12,13,Tesla Model S,True,False,33.32917924300587,0.0,79514:001:0032
13,14,Tesla Model S,False,True,27.93426830196156,16.5,79514:001:0032
14,15,Tesla Model S,True,False,44.43426830196156,0.0,79514:001:0032
15,16,Tesla Model S,True,False,30.33430892993148,0.0,79514:001:0032
16,17,Tesla Model S,True,False,17.876801693965895,0.0,79514:001:0032
17,18,Tesla Model S,True,False,7.962850096412847,0.0,79514:001:0032
18,19,Tesla Model S,False,True,7.087850096412847,16.5,79513:003:0016
19,20,Tesla Model S,False,True,23.587850096412847,16.500000000000004,79513:003:0016
20,21,Tesla Model S,False,True,40.08785009641285,16.5,79513:003:0016
21,22,Tesla Model S,False,True,56.58785009641285,15.91214990358715,79513:003:0016
22,23,Tesla Model S,False,True,72.5,0.0,79513:003:0016
23,24,Tesla Model S,True,False,72.5,0.0,79513:003:0016
0,1,Renault Zoe,False,True,36.25,4.75,79514:022:0025
1,2,Renault Zoe,False,True,41.0,0.0,79514:022:0025
2,3,Renault Zoe,False,True,41.0,0.0,79514:022:0025
3,4,Renault Zoe,False,True,41.0,0.0,79514:022:0025
4,5,Renault Zoe,False,True,41.0,0.0,79514:022:0025
5,6,Renault Zoe,False,True,41.0,0.0,79514:022:0025
6,7,Renault Zoe,True,False,41.0,0.0,79514:001:0032
7,8,Renault Zoe,True,False,33.25206732637284,0.0,79514:001:0032
8,9,Renault Zoe,False,True,24.450227007323313,16.549772992676687,79514:001:0032
9,10,Renault Zoe,True,False,41.0,0.0,79514:001:0032
10,11,Renault Zoe,True,False,40.18,0.0,79514:001:0032
11,12,Renault Zoe,True,False,31.824695548059438,0.0,79514:001:0032
12,13,Renault Zoe,False,True,24.417910860707355,16.582089139292645,79514:001:0032
13,14,Renault Zoe,True,False,41.0,0.0,79514:001:0032
14,15,Renault Zoe,False,True,37.38368049194567,3.6163195080543318,79514:001:0032
15,16,Renault Zoe,True,False,41.0,0.0,79514:001:0032
16,17,Renault Zoe,False,True,40.18,0.8200000000000003,79514:001:0032
17,18,Renault Zoe,True,False,41.0,0.0,79514:001:0032
18,19,Renault Zoe,True,False,32.02472658542987,0.0,79514:022:0025
19,20,Renault Zoe,True,False,21.94371732979905,0.0,79514:022:0025
20,21,Renault Zoe,False,True,13.951591011232525,22.0,79514:022:0025
21,22,Renault Zoe,False,True,35.95159101123252,5.048408988767477,79514:022:0025
22,23,Renault Zoe,False,True,41.0,0.0,79514:022:0025
23,24,Renault Zoe,False,True,41.0,0.0,79514:022:0025
0,1,Renault Zoe,True,False,36.25,0.0,79515:018:0035
1,2,Renault Zoe,False,True,28.167326632929424,12.832673367070576,79515:018:0035
2,3,Renault Zoe,False,True,41.0,0.0,79515:018:0035
3,4,Renault Zoe,False,True,41.0,0.0,79515:018:0035
4,5,Renault Zoe,False,True,41.0,0.0,79515:018:0035
5,6,Renault Zoe,False,True,41.0,0.0,79515:018:0035
6,7,Renault Zoe,False,True,41.0,0.0,79515:005:0003
7,8,Renault Zoe,True,False,41.0,0.0,79515:005:0003
8,9,Renault Zoe,True,False,40.18,0.0,79515:005:0003
9,10,Renault Zoe,False,True,26.697538200478743,14.302461799521257,79515:005:0003
10,11,Renault Zoe,False,True,41.0,0.0,79515:005:0003
11,12,Renault Zoe,True,False,41.0,0.0,79515:005:0003
12,13,Renault Zoe,True,False,37.856617006330296,0.0,79515:005:0003
13,14,Renault Zoe,False,True,37.036617006330296,3.963382993669704,79515:005:0003
14,15,Renault Zoe,False,True,41.0,0.0,79515:005:0003
15,16,Renault Zoe,False,True,41.0,0.0,79515:005:0003
16,17,Renault Zoe,False,True,41.0,0.0,79515:005:0003
17,18,Renault Zoe,True,False,41.0,0.0,79515:005:0003
18,19,Renault Zoe,False,True,33.98778980845368,7.012210191546323,79515:018:0035
19,20,Renault Zoe,False,True,41.0,0.0,79515:018:0035
20,21,Renault Zoe,False,True,41.0,0.0,79515:018:0035
21,22,Renault Zoe,True,False,41.0,0.0,79515:018:0035
22,23,Renault Zoe,True,False,34.54016156989962,0.0,79515:018:0035
23,24,Renault Zoe,True,False,33.720161569899616,0.0,79515:018:0035
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79508:015:0007
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79508:015:0007
2,3,Volkswagen ID.3,False,True,45.0,0.0,79508:015:0007
3,4,Volkswagen ID.3,False,True,45.0,0.0,79508:015:0007
4,5,Volkswagen ID.3,False,True,45.0,0.0,79508:015:0007
5,6,Volkswagen ID.3,True,False,45.0,0.0,79508:015:0007
6,7,Volkswagen ID.3,False,True,34.93383524781076,7.200000000000003,79502:034:0030
7,8,Volkswagen ID.3,True,False,42.133835247810765,0.0,79502:034:0030
8,9,Volkswagen ID.3,True,False,33.96678385797817,0.0,79502:034:0030
9,10,Volkswagen ID.3,False,True,33.16178385797817,7.200000000000003,79502:034:0030
10,11,Volkswagen ID.3,False,True,40.361783857978175,4.638216142021825,79502:034:0030
11,12,Volkswagen ID.3,False,True,45.0,0.0,79502:034:0030
12,13,Volkswagen ID.3,True,False,45.0,0.0,79502:034:0030
13,14,Volkswagen ID.3,False,True,30.509999999999998,7.200000000000003,79502:034:0030
14,15,Volkswagen ID.3,True,False,37.71,0.0,79502:034:0030
15,16,Volkswagen ID.3,False,True,30.334497588004535,7.199999999999999,79502:034:0030
16,17,Volkswagen ID.3,False,True,37.534497588004534,7.200000000000003,79502:034:0030
17,18,Volkswagen ID.3,False,True,44.73449758800454,0.2655024119954632,79502:034:0030
18,19,Volkswagen ID.3,True,False,45.0,0.0,79508:015:0007
19,20,Volkswagen ID.3,False,True,32.657509684954064,7.200000000000003,79508:015:0007
20,21,Volkswagen ID.3,True,False,39.85750968495407,0.0,79508:015:0007
21,22,Volkswagen ID.3,False,True,36.331705740148216,7.200000000000003,79508:015:0007
22,23,Volkswagen ID.3,False,True,43.53170574014822,1.4682942598517812,79508:015:0007
23,24,Volkswagen ID.3,True,False,45.0,0.0,79508:015:0007
0,1,Renault Zoe,False,True,36.25,4.75,79504:084:0007
1,2,Renault Zoe,False,True,41.0,0.0,79504:084:0007
2,3,Renault Zoe,False,True,41.0,0.0,79504:084:0007
3,4,Renault Zoe,False,True,41.0,0.0,79504:084:0007
4,5,Renault Zoe,False,True,41.0,0.0,79504:084:0007
5,6,Renault Zoe,True,False,41.0,0.0,79504:084:0007
6,7,Renault Zoe,True,False,40.18,0.0,79507:033:0029
7,8,Renault Zoe,True,False,36.49065079038593,0.0,79507:033:0029
8,9,Renault Zoe,False,True,29.034644212770516,11.965355787229484,79507:033:0029
9,10,Renault Zoe,False,True,41.0,0.0,79507:033:0029
10,11,Renault Zoe,True,False,41.0,0.0,79507:033:0029
11,12,Renault Zoe,False,True,40.18,0.8200000000000003,79507:033:0029
12,13,Renault Zoe,False,True,41.0,0.0,79507:033:0029
13,14,Renault Zoe,False,True,41.0,0.0,79507:033:0029
14,15,Renault Zoe,True,False,41.0,0.0,79507:033:0029
15,16,Renault Zoe,False,True,40.18,0.8200000000000003,79507:033:0029
16,17,Renault Zoe,False,True,41.0,0.0,79507:033:0029
17,18,Renault Zoe,True,False,41.0,0.0,79507:033:0029
18,19,Renault Zoe,True,False,34.58241152293967,0.0,79504:084:0007
19,20,Renault Zoe,True,False,33.76241152293967,0.0,79504:084:0007
20,21,Renault Zoe,True,False,28.131303442688054,0.0,79504:084:0007
21,22,Renault Zoe,True,False,26.42202082798471,0.0,79504:084:0007
22,23,Renault Zoe,False,True,24.563801169344995,16.436198830655005,79504:084:0007
23,24,Renault Zoe,True,False,41.0,0.0,79504:084:0007
0,1,Renault Zoe,True,False,36.25,0.0,79508:001:0003
1,2,Renault Zoe,False,True,35.43,5.57,79508:001:0003
2,3,Renault Zoe,False,True,41.0,0.0,79508:001:0003
3,4,Renault Zoe,False,True,41.0,0.0,79508:001:0003
4,5,Renault Zoe,False,True,41.0,0.0,79508:001:0003
5,6,Renault Zoe,False,True,41.0,0.0,79508:001:0003
6,7,Renault Zoe,True,False,41.0,0.0,79502:034:0030
7,8,Renault Zoe,True,False,37.722235577257386,0.0,79502:034:0030
8,9,Renault Zoe,True,False,26.801891360511455,0.0,79502:034:0030
9,10,Renault Zoe,False,True,25.430615233174805,15.569384766825195,79502:034:0030
10,11,Renault Zoe,False,True,41.0,0.0,79502:034:0030
11,12,Renault Zoe,True,False,41.0,0.0,79502:034:0030
12,13,Renault Zoe,False,True,30.803467829319235,10.196532170680765,79502:034:0030
13,14,Renault Zoe,False,True,41.0,0.0,79502:034:0030
14,15,Renault Zoe,False,True,41.0,0.0,79502:034:0030
15,16,Renault Zoe,False,True,41.0,0.0,79502:034:0030
16,17,Renault Zoe,False,True,41.0,0.0,79502:034:0030
17,18,Renault Zoe,True,False,41.0,0.0,79502:034:0030
18,19,Renault Zoe,False,True,30.286452794453773,10.713547205546227,79508:001:0003
19,20,Renault Zoe,False,True,41.0,0.0,79508:001:0003
20,21,Renault Zoe,False,True,41.0,0.0,79508:001:0003
21,22,Renault Zoe,False,True,41.0,0.0,79508:001:0003
22,23,Renault Zoe,False,True,41.0,0.0,79508:001:0003
23,24,Renault Zoe,False,True,41.0,0.0,79508:001:0003
0,1,Tesla Model S,False,True,36.25,16.5,79501:002:0504
1,2,Tesla Model S,False,True,52.75,16.5,79501:002:0504
2,3,Tesla Model S,False,True,69.25,3.25,79501:002:0504
3,4,Tesla Model S,False,True,72.5,0.0,79501:002:0504
4,5,Tesla Model S,False,True,72.5,0.0,79501:002:0504
5,6,Tesla Model S,False,True,72.5,0.0,79501:002:0504
6,7,Tesla Model S,True,False,72.5,0.0,79501:005:0019
7,8,Tesla Model S,False,True,71.625,0.875,79501:005:0019
8,9,Tesla Model S,True,False,72.5,0.0,79501:005:0019
9,10,Tesla Model S,False,True,67.12221657236256,5.377783427637439,79501:005:0019
10,11,Tesla Model S,True,False,72.5,0.0,79501:005:0019
11,12,Tesla Model S,False,True,71.625,0.875,79501:005:0019
12,13,Tesla Model S,True,False,72.5,0.0,79501:005:0019
13,14,Tesla Model S,False,True,71.625,0.875,79501:005:0019
14,15,Tesla Model S,False,True,72.5,0.0,79501:005:0019
15,16,Tesla Model S,False,True,72.5,0.0,79501:005:0019
16,17,Tesla Model S,True,False,72.5,0.0,79501:005:0019
17,18,Tesla Model S,True,False,63.40604503654812,0.0,79501:005:0019
18,19,Tesla Model S,False,True,52.512737704706396,16.5,79501:002:0504
19,20,Tesla Model S,True,False,69.0127377047064,0.0,79501:002:0504
20,21,Tesla Model S,False,True,66.14654215761237,6.353457842387627,79501:002:0504
21,22,Tesla Model S,True,False,72.5,0.0,79501:002:0504
22,23,Tesla Model S,False,True,67.70228124364758,4.797718756352424,79501:002:0504
23,24,Tesla Model S,False,True,72.5,0.0,79501:002:0504
0,1,Renault Zoe,True,False,36.25,0.0,79502:010:0020
1,2,Renault Zoe,False,True,21.490000000000002,19.509999999999998,79502:010:0020
2,3,Renault Zoe,False,True,41.0,0.0,79502:010:0020
3,4,Renault Zoe,False,True,41.0,0.0,79502:010:0020
4,5,Renault Zoe,False,True,41.0,0.0,79502:010:0020
5,6,Renault Zoe,False,True,41.0,0.0,79502:010:0020
6,7,Renault Zoe,True,False,41.0,0.0,79301:001:0906
7,8,Renault Zoe,True,False,32.19689479678496,0.0,79301:001:0906
8,9,Renault Zoe,True,False,21.765773064312473,0.0,79301:001:0906
9,10,Renault Zoe,True,False,19.67786422882956,0.0,79301:001:0906
10,11,Renault Zoe,True,False,14.324258550041707,0.0,79301:001:0906
11,12,Renault Zoe,True,False,11.170014683810606,0.0,79301:001:0906
12,13,Renault Zoe,True,False,7.705630307616431,0.0,79301:001:0906
13,14,Renault Zoe,True,False,0.0,0.0,79301:001:0906
14,15,Renault Zoe,True,False,0.0,0.0,79301:001:0906
15,16,Renault Zoe,False,True,0.0,22.0,79301:001:0906
16,17,Renault Zoe,True,False,22.0,0.0,79301:001:0906
17,18,Renault Zoe,True,False,12.064385688359751,0.0,79301:001:0906
18,19,Renault Zoe,True,False,11.24438568835975,0.0,79502:010:0020
19,20,Renault Zoe,False,True,10.42438568835975,22.0,79502:010:0020
20,21,Renault Zoe,True,False,32.42438568835975,0.0,79502:010:0020
21,22,Renault Zoe,True,False,30.90242433851118,0.0,79502:010:0020
22,23,Renault Zoe,True,False,30.08242433851118,0.0,79502:010:0020
23,24,Renault Zoe,True,False,22.0055771765296,0.0,79502:010:0020
0,1,Renault Zoe,False,True,36.25,4.75,79508:047:0032
1,2,Renault Zoe,False,True,41.0,0.0,79508:047:0032
2,3,Renault Zoe,False,True,41.0,0.0,79508:047:0032
3,4,Renault Zoe,True,False,41.0,0.0,79508:047:0032
4,5,Renault Zoe,False,True,33.928266856883134,7.071733143116866,79508:047:0032
5,6,Renault Zoe,False,True,41.0,0.0,79508:047:0032
6,7,Renault Zoe,True,False,41.0,0.0,79507:007:0005
7,8,Renault Zoe,False,True,33.19240513617091,7.807594863829088,79507:007:0005
8,9,Renault Zoe,True,False,41.0,0.0,79507:007:0005
9,10,Renault Zoe,False,True,34.85029153063095,6.1497084693690525,79507:007:0005
10,11,Renault Zoe,True,False,41.0,0.0,79507:007:0005
11,12,Renault Zoe,True,False,40.18,0.0,79507:007:0005
12,13,Renault Zoe,True,False,32.22519578816319,0.0,79507:007:0005
13,14,Renault Zoe,True,False,31.40519578816319,0.0,79507:007:0005
14,15,Renault Zoe,True,False,30.58519578816319,0.0,79507:007:0005
15,16,Renault Zoe,True,False,24.099808854889023,0.0,79507:007:0005
16,17,Renault Zoe,True,False,19.257147814498346,0.0,79507:007:0005
17,18,Renault Zoe,True,False,14.992091011370896,0.0,79507:007:0005
18,19,Renault Zoe,True,False,13.906360812418324,0.0,79508:047:0032
19,20,Renault Zoe,True,False,11.522068958530099,0.0,79508:047:0032
20,21,Renault Zoe,True,False,5.49887478777052,0.0,79508:047:0032
21,22,Renault Zoe,True,False,4.6788747877705195,0.0,79508:047:0032
22,23,Renault Zoe,True,False,0.0,0.0,79508:047:0032
23,24,Renault Zoe,True,False,0.0,0.0,79508:047:0032
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79504:072:0010
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79504:072:0010
2,3,Volkswagen ID.3,False,True,45.0,0.0,79504:072:0010
3,4,Volkswagen ID.3,False,True,45.0,0.0,79504:072:0010
4,5,Volkswagen ID.3,True,False,45.0,0.0,79504:072:0010
5,6,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79504:072:0010
6,7,Volkswagen ID.3,True,False,45.0,0.0,79515:005:0051
7,8,Volkswagen ID.3,False,True,33.73976830097979,7.200000000000003,79515:005:0051
8,9,Volkswagen ID.3,True,False,40.93976830097979,0.0,79515:005:0051
9,10,Volkswagen ID.3,False,True,36.96461504433999,7.200000000000003,79515:005:0051
10,11,Volkswagen ID.3,False,True,44.164615044339996,0.8353849556600039,79515:005:0051
11,12,Volkswagen ID.3,True,False,45.0,0.0,79515:005:0051
12,13,Volkswagen ID.3,False,True,39.512934289278526,5.487065710721474,79515:005:0051
13,14,Volkswagen ID.3,False,True,45.0,0.0,79515:005:0051
14,15,Volkswagen ID.3,False,True,45.0,0.0,79515:005:0051
15,16,Volkswagen ID.3,False,True,45.0,0.0,79515:005:0051
16,17,Volkswagen ID.3,True,False,45.0,0.0,79515:005:0051
17,18,Volkswagen ID.3,False,True,40.66822695980666,4.33177304019334,79515:005:0051
18,19,Volkswagen ID.3,True,False,45.0,0.0,79504:072:0010
19,20,Volkswagen ID.3,True,False,33.36250338486495,0.0,79504:072:0010
20,21,Volkswagen ID.3,True,False,20.96565485211795,0.0,79504:072:0010
21,22,Volkswagen ID.3,False,True,13.669124657260273,7.199999999999999,79504:072:0010
22,23,Volkswagen ID.3,True,False,20.869124657260272,0.0,79504:072:0010
23,24,Volkswagen ID.3,False,True,12.471621509081771,7.199999999999999,79504:072:0010
0,1,Tesla Model S,False,True,36.25,16.5,79517:055:0007
1,2,Tesla Model S,True,False,52.75,0.0,79517:055:0007
2,3,Tesla Model S,False,True,47.9393596009193,16.5,79517:055:0007
3,4,Tesla Model S,False,True,64.4393596009193,8.060640399080697,79517:055:0007
4,5,Tesla Model S,False,True,72.5,0.0,79517:055:0007
5,6,Tesla Model S,False,True,72.5,0.0,79517:055:0007
6,7,Tesla Model S,False,True,72.5,0.0,79504:078:0039
7,8,Tesla Model S,True,False,72.5,0.0,79504:078:0039
8,9,Tesla Model S,False,True,71.625,0.875,79504:078:0039
9,10,Tesla Model S,False,True,72.5,0.0,79504:078:0039
10,11,Tesla Model S,True,False,72.5,0.0,79504:078:0039
11,12,Tesla Model S,False,True,68.2934911436519,4.206508856348094,79504:078:0039
12,13,Tesla Model S,False,True,72.5,0.0,79504:078:0039
13,14,Tesla Model S,False,True,72.5,0.0,79504:078:0039
14,15,Tesla Model S,True,False,72.5,0.0,79504:078:0039
15,16,Tesla Model S,False,True,71.625,0.875,79504:078:0039
16,17,Tesla Model S,False,True,72.5,0.0,79504:078:0039
17,18,Tesla Model S,False,True,72.5,0.0,79504:078:0039
18,19,Tesla Model S,False,True,72.5,0.0,79517:055:0007
19,20,Tesla Model S,False,True,72.5,0.0,79517:055:0007
20,21,Tesla Model S,False,True,72.5,0.0,79517:055:0007
21,22,Tesla Model S,True,False,72.5,0.0,79517:055:0007
22,23,Tesla Model S,True,False,64.25614304475144,0.0,79517:055:0007
23,24,Tesla Model S,False,True,54.72592802978546,16.499999999999993,79517:055:0007
0,1,Renault Zoe,False,True,36.25,4.75,79504:041:0022
1,2,Renault Zoe,False,True,41.0,0.0,79504:041:0022
2,3,Renault Zoe,False,True,41.0,0.0,79504:041:0022
3,4,Renault Zoe,False,True,41.0,0.0,79504:041:0022
4,5,Renault Zoe,False,True,41.0,0.0,79504:041:0022
5,6,Renault Zoe,False,True,41.0,0.0,79504:041:0022
6,7,Renault Zoe,True,False,41.0,0.0,79502:034:0018
7,8,Renault Zoe,True,False,29.66838724101172,0.0,79502:034:0018
8,9,Renault Zoe,True,False,18.50117816415346,0.0,79502:034:0018
9,10,Renault Zoe,False,True,10.167595578818334,22.0,79502:034:0018
10,11,Renault Zoe,False,True,32.167595578818336,8.832404421181664,79502:034:0018
11,12,Renault Zoe,True,False,41.0,0.0,79502:034:0018
12,13,Renault Zoe,False,True,34.615861025724264,6.384138974275736,79502:034:0018
